,visual parameter label,visual parameter value,xticks,yticks,ax_00_0_imshow_row,ax_00_0_imshow_col,ax_00_0_imshow_value,preserved 0,ax_01_0_imshow_row,ax_01_0_imshow_col,ax_01_0_imshow_value,ax_02_0_imshow_row,ax_02_0_imshow_col,ax_02_0_imshow_value,ax_04_0_bar_x,ax_04_0_bar_y,ax_05_0_bar_x,ax_05_0_bar_y
868,,,,,17,18,0.0015613437,NONE_STR,17,18,0.00040078163,17,18,-0.001160562,,,,
869,,,,,17,19,0.0007080436,NONE_STR,17,19,0.00020605326,17,19,-0.0005019903,,,,
870,,,,,17,20,0.001421988,NONE_STR,17,20,0.0003244877,17,20,-0.0010975003,,,,
871,,,,,17,21,0.0013113618,NONE_STR,17,21,0.00030207634,17,21,-0.0010092854,,,,
872,,,,,17,22,0.0010723472,NONE_STR,17,22,0.0003388524,17,22,-0.00073349476,,,,
873,,,,,17,23,0.001294136,NONE_STR,17,23,0.000297606,17,23,-0.00099653,,,,
874,,,,,17,24,0.0014481544,NONE_STR,17,24,0.00022900105,17,24,-0.0012191534,,,,
875,,,,,17,25,0.0011271238,NONE_STR,17,25,0.00025075674,17,25,-0.0008763671,,,,
876,,,,,17,26,0.0010483861,NONE_STR,17,26,0.0004413724,17,26,-0.0006070137,,,,
877,,,,,17,27,0.001816392,NONE_STR,17,27,0.0003437996,17,27,-0.0014725924,,,,
878,,,,,17,28,0.0013979673,NONE_STR,17,28,0.0002847314,17,28,-0.001113236,,,,
879,,,,,17,29,0.0009786487,NONE_STR,17,29,0.00023573637,17,29,-0.0007429123,,,,
880,,,,,17,30,0.00088608265,NONE_STR,17,30,0.0005002618,17,30,-0.00038582087,,,,
881,,,,,17,31,0.0006611943,NONE_STR,17,31,0.00058341026,17,31,-7.778406e-05,,,,
882,,,,,17,32,0.00069737434,NONE_STR,17,32,0.00030452013,17,32,-0.0003928542,,,,
883,,,,,17,33,0.00070023537,NONE_STR,17,33,0.0002604723,17,33,-0.00043976307,,,,
884,,,,,17,34,0.0007187724,NONE_STR,17,34,0.00023722649,17,34,-0.00048154593,,,,
885,,,,,17,35,0.00072562695,NONE_STR,17,35,0.00025355816,17,35,-0.0004720688,,,,
886,,,,,17,36,0.00070661306,NONE_STR,17,36,0.00016522408,17,36,-0.000541389,,,,
887,,,,,17,37,0.00093460083,NONE_STR,17,37,0.00032407045,17,37,-0.0006105304,,,,
888,,,,,17,38,0.00073873997,NONE_STR,17,38,0.00025844574,17,38,-0.00048029423,,,,
889,,,,,17,39,0.0007801652,NONE_STR,17,39,0.00034850836,17,39,-0.00043165684,,,,
890,,,,,17,40,0.0010843873,NONE_STR,17,40,0.00043469667,17,40,-0.0006496906,,,,
891,,,,,17,41,0.0008175373,NONE_STR,17,41,0.00020492077,17,41,-0.00061261654,,,,
892,,,,,17,42,0.0007621646,NONE_STR,17,42,0.00020992756,17,42,-0.00055223703,,,,
893,,,,,17,43,0.0007773638,NONE_STR,17,43,0.00032436848,17,43,-0.0004529953,,,,
894,,,,,17,44,0.0010726452,NONE_STR,17,44,0.00060760975,17,44,-0.00046503544,,,,
895,,,,,17,45,0.0010145307,NONE_STR,17,45,0.0003899932,17,45,-0.00062453747,,,,
896,,,,,17,46,0.0013375878,NONE_STR,17,46,0.00024282932,17,46,-0.0010947585,,,,
897,,,,,17,47,0.0017828941,NONE_STR,17,47,0.00023442507,17,47,-0.0015484691,,,,
898,,,,,17,48,0.0023050904,NONE_STR,17,48,0.00020569563,17,48,-0.0020993948,,,,
899,,,,,17,49,0.0023486018,NONE_STR,17,49,0.00020605326,17,49,-0.0021425486,,,,
900,,,,,18,0,0.00015109777,NONE_STR,18,0,0.011541188,18,0,0.01139009,,,,
901,,,,,18,1,0.00013756752,NONE_STR,18,1,0.017694652,18,1,0.017557085,,,,
902,,,,,18,2,0.00014930964,NONE_STR,18,2,0.01489687,18,2,0.01474756,,,,
903,,,,,18,3,0.00017815828,NONE_STR,18,3,0.016511261,18,3,0.016333103,,,,
904,,,,,18,4,0.0003646016,NONE_STR,18,4,0.016493142,18,4,0.01612854,,,,
905,,,,,18,5,0.00025057793,NONE_STR,18,5,0.014808893,18,5,0.014558315,,,,
906,,,,,18,6,0.00025308132,NONE_STR,18,6,0.0153384805,18,6,0.015085399,,,,
907,,,,,18,7,0.00027775764,NONE_STR,18,7,0.015513182,18,7,0.015235424,,,,
908,,,,,18,8,0.00038659573,NONE_STR,18,8,0.011365235,18,8,0.010978639,,,,
909,,,,,18,9,0.00024235249,NONE_STR,18,9,0.0125281215,18,9,0.012285769,,,,
910,,,,,18,10,0.00014460087,NONE_STR,18,10,0.01588118,18,10,0.01573658,,,,
911,,,,,18,11,0.000103116035,NONE_STR,18,11,0.012901485,18,11,0.012798369,,,,
912,,,,,18,12,0.00016117096,NONE_STR,18,12,0.030322611,18,12,0.03016144,,,,
913,,,,,18,13,0.0006259084,NONE_STR,18,13,0.020302415,18,13,0.019676507,,,,
914,,,,,18,14,0.0005288124,NONE_STR,18,14,0.017157018,18,14,0.016628206,,,,
915,,,,,18,15,0.0003732443,NONE_STR,18,15,0.016402245,18,15,0.016029,,,,
916,,,,,18,16,0.00048327446,NONE_STR,18,16,0.018786967,18,16,0.018303692,,,,
917,,,,,18,17,0.00028020144,NONE_STR,18,17,0.015571952,18,17,0.01529175,,,,
918,,,,,18,18,0.0006194711,NONE_STR,18,18,0.016443908,18,18,0.015824437,,,,
919,,,,,18,19,0.0009223819,NONE_STR,18,19,0.014870107,18,19,0.013947725,,,,
920,,,,,18,20,0.01082015,NONE_STR,18,20,0.015988648,18,20,0.0051684976,,,,
921,,,,,18,21,0.006851375,NONE_STR,18,21,0.01625973,18,21,0.009408355,,,,
922,,,,,18,22,0.0040072203,NONE_STR,18,22,0.014913857,18,22,0.010906637,,,,
923,,,,,18,23,0.0067420006,NONE_STR,18,23,0.018547893,18,23,0.011805892,,,,
924,,,,,18,24,0.00849241,NONE_STR,18,24,0.018249929,18,24,0.009757519,,,,
925,,,,,18,25,0.004567504,NONE_STR,18,25,0.01661259,18,25,0.012045085,,,,
926,,,,,18,26,0.0042676926,NONE_STR,18,26,0.015528202,18,26,0.0112605095,,,,
927,,,,,18,27,0.014767706,NONE_STR,18,27,0.014246106,18,27,-0.00052160025,,,,
928,,,,,18,28,0.0046181083,NONE_STR,18,28,0.014872432,18,28,0.0102543235,,,,
929,,,,,18,29,0.001358211,NONE_STR,18,29,0.01948917,18,29,0.018130958,,,,
930,,,,,18,30,0.00090539455,NONE_STR,18,30,0.0210585,18,30,0.020153105,,,,
931,,,,,18,31,0.00028133392,NONE_STR,18,31,0.025819004,18,31,0.02553767,,,,
932,,,,,18,32,0.0002487898,NONE_STR,18,32,0.010145426,18,32,0.009896636,,,,
933,,,,,18,33,0.00031459332,NONE_STR,18,33,0.023029983,18,33,0.02271539,,,,
934,,,,,18,34,0.0003157854,NONE_STR,18,34,0.018990993,18,34,0.018675208,,,,
935,,,,,18,35,0.0002642274,NONE_STR,18,35,0.015740693,18,35,0.015476465,,,,
936,,,,,18,36,0.0002926588,NONE_STR,18,36,0.012172222,18,36,0.011879563,,,,
937,,,,,18,37,0.00074338913,NONE_STR,18,37,0.030603826,18,37,0.029860437,,,,
938,,,,,18,38,0.00026100874,NONE_STR,18,38,0.014977217,18,38,0.014716208,,,,
939,,,,,18,39,0.0006226897,NONE_STR,18,39,0.0152208805,18,39,0.014598191,,,,
940,,,,,18,40,0.00085508823,NONE_STR,18,40,0.019596636,18,40,0.018741548,,,,
941,,,,,18,41,0.00075656176,NONE_STR,18,41,0.016960025,18,41,0.016203463,,,,
942,,,,,18,42,0.000859499,NONE_STR,18,42,0.013724685,18,42,0.012865186,,,,
943,,,,,18,43,0.00074231625,NONE_STR,18,43,0.010789335,18,43,0.0100470185,,,,
944,,,,,18,44,0.0007044673,NONE_STR,18,44,0.021565795,18,44,0.020861328,,,,
945,,,,,18,45,0.0006607175,NONE_STR,18,45,0.017817914,18,45,0.017157197,,,,
946,,,,,18,46,0.0012642145,NONE_STR,18,46,0.02065885,18,46,0.019394636,,,,
947,,,,,18,47,0.0016159415,NONE_STR,18,47,0.01655972,18,47,0.0149437785,,,,
948,,,,,18,48,0.00182724,NONE_STR,18,48,0.015164018,18,48,0.013336778,,,,
949,,,,,18,49,0.00138098,NONE_STR,18,49,0.015203059,18,49,0.013822079,,,,
950,,,,,19,0,8.773804e-05,NONE_STR,19,0,0.0031963587,19,0,0.0031086206,,,,
951,,,,,19,1,0.00013625622,NONE_STR,19,1,0.0039559007,19,1,0.0038196445,,,,
952,,,,,19,2,0.00023275614,NONE_STR,19,2,0.0034676194,19,2,0.0032348633,,,,
953,,,,,19,3,0.00028163195,NONE_STR,19,3,0.0028710365,19,3,0.0025894046,,,,
954,,,,,19,4,0.00036245584,NONE_STR,19,4,0.002444744,19,4,0.0020822883,,,,
955,,,,,19,5,0.00016331673,NONE_STR,19,5,0.005774617,19,5,0.0056113005,,,,
956,,,,,19,6,0.00010919571,NONE_STR,19,6,0.0059304833,19,6,0.0058212876,,,,
957,,,,,19,7,0.00013148785,NONE_STR,19,7,0.0021247864,19,7,0.0019932985,,,,
958,,,,,19,8,8.314848e-05,NONE_STR,19,8,0.0020487905,19,8,0.001965642,,,,
959,,,,,19,9,3.8206577e-05,NONE_STR,19,9,0.0036904812,19,9,0.0036522746,,,,
960,,,,,19,10,5.5015087e-05,NONE_STR,19,10,0.005512953,19,10,0.0054579377,,,,
961,,,,,19,11,6.055832e-05,NONE_STR,19,11,0.0013580918,19,11,0.0012975335,,,,
962,,,,,19,12,4.595518e-05,NONE_STR,19,12,0.003955245,19,12,0.00390929,,,,
963,,,,,19,13,0.00016373396,NONE_STR,19,13,0.0032969117,19,13,0.0031331778,,,,
964,,,,,19,14,0.0001372695,NONE_STR,19,14,0.0029317737,19,14,0.0027945042,,,,
965,,,,,19,15,0.00042033195,NONE_STR,19,15,0.0032093525,19,15,0.0027890205,,,,
966,,,,,19,16,0.0007664561,NONE_STR,19,16,0.0031668544,19,16,0.0024003983,,,,
967,,,,,19,17,0.0004053712,NONE_STR,19,17,0.0033116937,19,17,0.0029063225,,,,
968,,,,,19,18,0.00044840574,NONE_STR,19,18,0.002603054,19,18,0.0021546483,,,,
969,,,,,19,19,0.0010550022,NONE_STR,19,19,0.0059518814,19,19,0.004896879,,,,
970,,,,,19,20,0.018081665,NONE_STR,19,20,0.0024345517,19,20,-0.015647113,,,,
971,,,,,19,21,0.010738432,NONE_STR,19,21,0.0034723878,19,21,-0.0072660446,,,,
972,,,,,19,22,0.005953431,NONE_STR,19,22,0.0020579696,19,22,-0.0038954616,,,,
973,,,,,19,23,0.010591209,NONE_STR,19,23,0.002773881,19,23,-0.007817328,,,,
974,,,,,19,24,0.013578892,NONE_STR,19,24,0.0031030774,19,24,-0.010475814,,,,
975,,,,,19,25,0.006902337,NONE_STR,19,25,0.0022955537,19,25,-0.0046067834,,,,
976,,,,,19,26,0.0064115524,NONE_STR,19,26,0.003255248,19,26,-0.0031563044,,,,
977,,,,,19,27,0.025463283,NONE_STR,19,27,0.0015646219,19,27,-0.023898661,,,,
978,,,,,19,28,0.0059908032,NONE_STR,19,28,0.0050216317,19,28,-0.0009691715,,,,
979,,,,,19,29,0.0004146099,NONE_STR,19,29,0.0029917955,19,29,0.0025771856,,,,
980,,,,,19,30,0.00061780214,NONE_STR,19,30,0.003199339,19,30,0.0025815368,,,,
981,,,,,19,31,0.0001283288,NONE_STR,19,31,0.0031849742,19,31,0.0030566454,,,,
982,,,,,19,32,0.00013798475,NONE_STR,19,32,0.0019212961,19,32,0.0017833114,,,,
983,,,,,19,33,0.000118136406,NONE_STR,19,33,0.003516078,19,33,0.0033979416,,,,
984,,,,,19,34,0.00011307001,NONE_STR,19,34,0.0033048391,19,34,0.0031917691,,,,
985,,,,,19,35,0.0001090765,NONE_STR,19,35,0.0049042106,19,35,0.004795134,,,,
986,,,,,19,36,9.340048e-05,NONE_STR,19,36,0.0038411617,19,36,0.0037477612,,,,
987,,,,,19,37,0.0002859831,NONE_STR,19,37,0.0039737225,19,37,0.0036877394,,,,
988,,,,,19,38,0.00019997358,NONE_STR,19,38,0.0025532842,19,38,0.0023533106,,,,
989,,,,,19,39,0.0006532073,NONE_STR,19,39,0.0042413473,19,39,0.00358814,,,,
990,,,,,19,40,0.0013562441,NONE_STR,19,40,0.0033499599,19,40,0.0019937158,,,,
991,,,,,19,41,0.0015059114,NONE_STR,19,41,0.002072215,19,41,0.00056630373,,,,
992,,,,,19,42,0.0011162162,NONE_STR,19,42,0.0030111074,19,42,0.0018948913,,,,
993,,,,,19,43,0.00075525045,NONE_STR,19,43,0.0020407438,19,43,0.0012854934,,,,
994,,,,,19,44,0.00074768066,NONE_STR,19,44,0.0038252473,19,44,0.0030775666,,,,
995,,,,,19,45,0.00053966045,NONE_STR,19,45,0.0029284358,19,45,0.0023887753,,,,
996,,,,,19,46,0.0007573962,NONE_STR,19,46,0.0034040809,19,46,0.0026466846,,,,
997,,,,,19,47,0.0008991957,NONE_STR,19,47,0.002695918,19,47,0.0017967224,,,,
998,,,,,19,48,0.0010304451,NONE_STR,19,48,0.0058023334,19,48,0.0047718883,,,,
999,,,,,19,49,0.00090307,NONE_STR,19,49,0.0024734735,19,49,0.0015704036,,,,
1000,,,,,20,0,1.40070915e-05,NONE_STR,20,0,0.0024124384,20,0,0.0023984313,,,,
1001,,,,,20,1,1.5676022e-05,NONE_STR,20,1,0.002883315,20,1,0.002867639,,,,
1002,,,,,20,2,3.9100647e-05,NONE_STR,20,2,0.0023862123,20,2,0.0023471117,,,,
1003,,,,,20,3,4.762411e-05,NONE_STR,20,3,0.002030015,20,3,0.0019823909,,,,
1004,,,,,20,4,9.137392e-05,NONE_STR,20,4,0.0018652081,20,4,0.0017738342,,,,
1005,,,,,20,5,0.000108242035,NONE_STR,20,5,0.003629744,20,5,0.003521502,,,,
1006,,,,,20,6,0.00013947487,NONE_STR,20,6,0.003985107,20,6,0.003845632,,,,
1007,,,,,20,7,8.183718e-05,NONE_STR,20,7,0.0011720657,20,7,0.0010902286,,,,
1008,,,,,20,8,5.376339e-05,NONE_STR,20,8,0.0034840703,20,8,0.003430307,,,,
1009,,,,,20,9,0.00013810396,NONE_STR,20,9,0.0027827024,20,9,0.0026445985,,,,
1010,,,,,20,10,9.584427e-05,NONE_STR,20,10,0.0037524104,20,10,0.0036565661,,,,
1011,,,,,20,11,4.8995018e-05,NONE_STR,20,11,0.00095641613,20,11,0.0009074211,,,,
1012,,,,,20,12,2.5391579e-05,NONE_STR,20,12,0.0029088855,20,12,0.002883494,,,,
1013,,,,,20,13,0.000112593174,NONE_STR,20,13,0.0023123026,20,13,0.0021997094,,,,
1014,,,,,20,14,9.024143e-05,NONE_STR,20,14,0.0021266937,20,14,0.0020364523,,,,
1015,,,,,20,15,0.0003579855,NONE_STR,20,15,0.00246495,20,15,0.0021069646,,,,
1016,,,,,20,16,0.0007659793,NONE_STR,20,16,0.0023217797,20,16,0.0015558004,,,,
1017,,,,,20,17,0.0004918575,NONE_STR,20,17,0.002239883,20,17,0.0017480254,,,,
1018,,,,,20,18,0.00045019388,NONE_STR,20,18,0.0020017028,20,18,0.0015515089,,,,
1019,,,,,20,19,0.0009441376,NONE_STR,20,19,0.0037397742,20,19,0.0027956367,,,,
1020,,,,,20,20,0.019010842,NONE_STR,20,20,0.0018318892,20,20,-0.017178953,,,,
1021,,,,,20,21,0.011088908,NONE_STR,20,21,0.0028300285,20,21,-0.008258879,,,,
1022,,,,,20,22,0.0059925914,NONE_STR,20,22,0.002131641,20,22,-0.0038609505,,,,
1023,,,,,20,23,0.010912895,NONE_STR,20,23,0.0021752715,20,23,-0.008737624,,,,
1024,,,,,20,24,0.014083505,NONE_STR,20,24,0.0020999312,20,24,-0.011983573,,,,
1025,,,,,20,25,0.006947994,NONE_STR,20,25,0.0020410419,20,25,-0.0049069524,,,,
1026,,,,,20,26,0.006424129,NONE_STR,20,26,0.002429843,20,26,-0.003994286,,,,
1027,,,,,20,27,0.026956618,NONE_STR,20,27,0.0006839037,20,27,-0.026272714,,,,
1028,,,,,20,28,0.0058360696,NONE_STR,20,28,0.003070116,20,28,-0.0027659535,,,,
1029,,,,,20,29,0.0005672574,NONE_STR,20,29,0.0019795299,20,29,0.0014122725,,,,
1030,,,,,20,30,0.0009883046,NONE_STR,20,30,0.0023566484,20,30,0.0013683438,,,,
1031,,,,,20,31,7.921457e-05,NONE_STR,20,31,0.003040731,20,31,0.0029615164,,,,
1032,,,,,20,32,7.277727e-05,NONE_STR,20,32,0.002233088,20,32,0.0021603107,,,,
1033,,,,,20,33,5.9723854e-05,NONE_STR,20,33,0.0023375154,20,33,0.0022777915,,,,
1034,,,,,20,34,5.7816505e-05,NONE_STR,20,34,0.0022199154,20,34,0.002162099,,,,
1035,,,,,20,35,6.234646e-05,NONE_STR,20,35,0.0034017563,20,35,0.0033394098,,,,
1036,,,,,20,36,7.0631504e-05,NONE_STR,20,36,0.0042880774,20,36,0.004217446,,,,
1037,,,,,20,37,0.00042408705,NONE_STR,20,37,0.0024870038,20,37,0.0020629168,,,,
1038,,,,,20,38,0.0001154542,NONE_STR,20,38,0.0018976927,20,38,0.0017822385,,,,
1039,,,,,20,39,0.0005338788,NONE_STR,20,39,0.0027331114,20,39,0.0021992326,,,,
1040,,,,,20,40,0.00082832575,NONE_STR,20,40,0.0028434992,20,40,0.0020151734,,,,
1041,,,,,20,41,0.0008645654,NONE_STR,20,41,0.0020863414,20,41,0.001221776,,,,
1042,,,,,20,42,0.00046104193,NONE_STR,20,42,0.002295971,20,42,0.001834929,,,,
1043,,,,,20,43,0.00040721893,NONE_STR,20,43,0.0020819902,20,43,0.0016747713,,,,
1044,,,,,20,44,0.0004836321,NONE_STR,20,44,0.0035025477,20,44,0.0030189157,,,,
1045,,,,,20,45,0.0004003644,NONE_STR,20,45,0.0019142032,20,45,0.0015138388,,,,
1046,,,,,20,46,0.0005694628,NONE_STR,20,46,0.0023709536,20,46,0.0018014908,,,,
1047,,,,,20,47,0.0006071925,NONE_STR,20,47,0.002010107,20,47,0.0014029145,,,,
1048,,,,,20,48,0.0006881952,NONE_STR,20,48,0.0037160516,20,48,0.0030278563,,,,
1049,,,,,20,49,0.0005982518,NONE_STR,20,49,0.0021307468,20,49,0.001532495,,,,
1050,,,,,21,0,0.00027871132,NONE_STR,21,0,0.0015637279,21,0,0.0012850165,,,,
1051,,,,,21,1,0.0002451539,NONE_STR,21,1,0.0016918778,21,1,0.0014467239,,,,
1052,,,,,21,2,0.00027024746,NONE_STR,21,2,0.0017906427,21,2,0.0015203953,,,,
1053,,,,,21,3,0.0002937913,NONE_STR,21,3,0.005299747,21,3,0.0050059557,,,,
1054,,,,,21,4,0.0003540516,NONE_STR,21,4,0.0015661716,21,4,0.00121212,,,,
1055,,,,,21,5,0.00038206577,NONE_STR,21,5,0.0018502474,21,5,0.0014681816,,,,
1056,,,,,21,6,0.00039970875,NONE_STR,21,6,0.0018487573,21,6,0.0014490485,,,,
1057,,,,,21,7,0.00031155348,NONE_STR,21,7,0.001613915,21,7,0.0013023615,,,,
1058,,,,,21,8,0.00029826164,NONE_STR,21,8,0.0019559264,21,8,0.0016576648,,,,
1059,,,,,21,9,0.00043439865,NONE_STR,21,9,0.0017713308,21,9,0.0013369322,,,,
1060,,,,,21,10,0.00036424398,NONE_STR,21,10,0.0019313693,21,10,0.0015671253,,,,
1061,,,,,21,11,0.0002670288,NONE_STR,21,11,0.0016987324,21,11,0.0014317036,,,,
1062,,,,,21,12,0.00025737286,NONE_STR,21,12,0.0019620657,21,12,0.0017046928,,,,
1063,,,,,21,13,0.00034952164,NONE_STR,21,13,0.0017132759,21,13,0.0013637543,,,,
1064,,,,,21,14,0.00033193827,NONE_STR,21,14,0.0066540837,21,14,0.0063221455,,,,
1065,,,,,21,15,0.0005906224,NONE_STR,21,15,0.0021576285,21,15,0.0015670061,,,,
1066,,,,,21,16,0.001028955,NONE_STR,21,16,0.001678586,21,16,0.000649631,,,,
1067,,,,,21,17,0.00079864264,NONE_STR,21,17,0.0021125078,21,17,0.0013138652,,,,
1068,,,,,21,18,0.0006631017,NONE_STR,21,18,0.0023198724,21,18,0.0016567707,,,,
1069,,,,,21,19,0.0011809468,NONE_STR,21,19,0.0018278956,21,19,0.0006469488,,,,
1070,,,,,21,20,0.019440591,NONE_STR,21,20,0.001755178,21,20,-0.017685413,,,,
1071,,,,,21,21,0.011466205,NONE_STR,21,21,0.0034680963,21,21,-0.007998109,,,,
1072,,,,,21,22,0.0063092113,NONE_STR,21,22,0.0015132427,21,22,-0.0047959685,,,,
1073,,,,,21,23,0.011285484,NONE_STR,21,23,0.010369301,21,23,-0.000916183,,,,
1074,,,,,21,24,0.014493346,NONE_STR,21,24,0.001701355,21,24,-0.012791991,,,,
1075,,,,,21,25,0.0072743893,NONE_STR,21,25,0.0017696023,21,25,-0.005504787,,,,
1076,,,,,21,26,0.0067441463,NONE_STR,21,26,0.0035901666,21,26,-0.0031539798,,,,
1077,,,,,21,27,0.027582705,NONE_STR,21,27,0.0016626716,21,27,-0.025920033,,,,
1078,,,,,21,28,0.0060451627,NONE_STR,21,28,0.0018780828,21,28,-0.00416708,,,,
1079,,,,,21,29,0.0007984638,NONE_STR,21,29,0.001742065,21,29,0.00094360113,,,,
1080,,,,,21,30,0.0012272596,NONE_STR,21,30,0.01543057,21,30,0.01420331,,,,
1081,,,,,21,31,0.0003221035,NONE_STR,21,31,0.028741002,21,31,0.028418899,,,,
1082,,,,,21,32,0.00031608343,NONE_STR,21,32,0.0019115806,21,32,0.0015954971,,,,
1083,,,,,21,33,0.00030058622,NONE_STR,21,33,0.0017861724,21,33,0.0014855862,,,,
1084,,,,,21,34,0.00029826164,NONE_STR,21,34,0.0017095208,21,34,0.0014112592,,,,
1085,,,,,21,35,0.00030469894,NONE_STR,21,35,0.001724124,21,35,0.001419425,,,,
1086,,,,,21,36,0.00031405687,NONE_STR,21,36,0.0018991828,21,36,0.0015851259,,,,
1087,,,,,21,37,0.0006637573,NONE_STR,21,37,0.0021628141,21,37,0.0014990568,,,,
1088,,,,,21,38,0.0003643632,NONE_STR,21,38,0.0017414093,21,38,0.0013770461,,,,
1089,,,,,21,39,0.0009314418,NONE_STR,21,39,0.0019367337,21,39,0.0010052919,,,,
1090,,,,,21,40,0.001104176,NONE_STR,21,40,0.011490941,21,40,0.010386765,,,,
1091,,,,,21,41,0.0010880232,NONE_STR,21,41,0.0017605424,21,41,0.0006725192,,,,
1092,,,,,21,42,0.0006699562,NONE_STR,21,42,0.0017517209,21,42,0.0010817647,,,,
1093,,,,,21,43,0.00062441826,NONE_STR,21,43,0.0018464923,21,43,0.001222074,,,,
1094,,,,,21,44,0.0007337332,NONE_STR,21,44,0.022666574,21,44,0.02193284,,,,
1095,,,,,21,45,0.0005745888,NONE_STR,21,45,0.002213478,21,45,0.0016388893,,,,
1096,,,,,21,46,0.0008202791,NONE_STR,21,46,0.0018493533,21,46,0.0010290742,,,,
1097,,,,,21,47,0.00086069107,NONE_STR,21,47,0.005690813,21,47,0.004830122,,,,
1098,,,,,21,48,0.0008996725,NONE_STR,21,48,0.0018398166,21,48,0.00094014406,,,,
1099,,,,,21,49,0.0007944107,NONE_STR,21,49,0.0016757846,21,49,0.0008813739,,,,
1100,,,,,22,0,0.00084906816,NONE_STR,22,0,0.00013411045,22,0,-0.0007149577,,,,
1101,,,,,22,1,0.0007337928,NONE_STR,22,1,0.00015807152,22,1,-0.00057572126,,,,
1102,,,,,22,2,0.0007608533,NONE_STR,22,2,9.0658665e-05,22,2,-0.0006701946,,,,
1103,,,,,22,3,0.00078743696,NONE_STR,22,3,7.277727e-05,22,3,-0.0007146597,,,,
1104,,,,,22,4,0.00086414814,NONE_STR,22,4,7.289648e-05,22,4,-0.00079125166,,,,
1105,,,,,22,5,0.00088220835,NONE_STR,22,5,5.197525e-05,22,5,-0.0008302331,,,,
1106,,,,,22,6,0.0009121299,NONE_STR,22,6,0.0003540516,22,6,-0.0005580783,,,,
1107,,,,,22,7,0.00084650517,NONE_STR,22,7,7.43866e-05,22,7,-0.00077211857,,,,
1108,,,,,22,8,0.00086444616,NONE_STR,22,8,5.51939e-05,22,8,-0.00080925226,,,,
1109,,,,,22,9,0.0010066628,NONE_STR,22,9,0.00023931265,22,9,-0.0007673502,,,,
1110,,,,,22,10,0.00096309185,NONE_STR,22,10,0.00042581558,22,10,-0.00053727627,,,,
1111,,,,,22,11,0.00085020065,NONE_STR,22,11,6.318092e-05,22,11,-0.00078701973,,,,
1112,,,,,22,12,0.0008172989,NONE_STR,22,12,4.8935413e-05,22,12,-0.0007683635,,,,
1113,,,,,22,13,0.0009268522,NONE_STR,22,13,5.1617622e-05,22,13,-0.0008752346,,,,
1114,,,,,22,14,0.00090259314,NONE_STR,22,14,7.277727e-05,22,14,-0.00082981586,,,,
1115,,,,,22,15,0.0011701584,NONE_STR,22,15,5.733967e-05,22,15,-0.0011128187,,,,
1116,,,,,22,16,0.0015787482,NONE_STR,22,16,5.376339e-05,22,16,-0.0015249848,,,,
1117,,,,,22,17,0.0013373494,NONE_STR,22,17,9.8347664e-05,22,17,-0.0012390018,,,,
1118,,,,,22,18,0.001131475,NONE_STR,22,18,4.786253e-05,22,18,-0.0010836124,,,,
1119,,,,,22,19,0.0016824007,NONE_STR,22,19,6.568432e-05,22,19,-0.0016167164,,,,
1120,,,,,22,20,0.020190895,NONE_STR,22,20,8.922815e-05,22,20,-0.020101666,,,,
1121,,,,,22,21,0.01219219,NONE_STR,22,21,0.00019556284,22,21,-0.011996627,,,,
1122,,,,,22,22,0.0069463253,NONE_STR,22,22,9.256601e-05,22,22,-0.0068537593,,,,
1123,,,,,22,23,0.012006521,NONE_STR,22,23,6.276369e-05,22,23,-0.0119437575,,,,
1124,,,,,22,24,0.015264273,NONE_STR,22,24,5.26309e-05,22,24,-0.015211642,,,,
1125,,,,,22,25,0.007922828,NONE_STR,22,25,8.6307526e-05,22,25,-0.007836521,,,,
1126,,,,,22,26,0.007389426,NONE_STR,22,26,0.00018906593,22,26,-0.0072003603,,,,
1127,,,,,22,27,0.02874589,NONE_STR,22,27,6.467104e-05,22,27,-0.028681219,,,,
1128,,,,,22,28,0.006582558,NONE_STR,22,28,4.0113926e-05,22,28,-0.006542444,,,,
1129,,,,,22,29,0.0014030933,NONE_STR,22,29,5.2452087e-05,22,29,-0.0013506413,,,,
1130,,,,,22,30,0.0019105673,NONE_STR,22,30,8.314848e-05,22,30,-0.0018274188,,,,
1131,,,,,22,31,0.00088733435,NONE_STR,22,31,6.1392784e-05,22,31,-0.00082594156,,,,
1132,,,,,22,32,0.0008749962,NONE_STR,22,32,7.3075294e-05,22,32,-0.0008019209,,,,
1133,,,,,22,33,0.0008659363,NONE_STR,22,33,4.9710274e-05,22,33,-0.000816226,,,,
1134,,,,,22,34,0.0008658767,NONE_STR,22,34,5.26309e-05,22,34,-0.0008132458,,,,
1135,,,,,22,35,0.000869751,NONE_STR,22,35,0.00022983551,22,35,-0.00063991547,,,,
1136,,,,,22,36,0.0008870959,NONE_STR,22,36,5.722046e-05,22,36,-0.00082987547,,,,
1137,,,,,22,37,0.0012913942,NONE_STR,22,37,6.943941e-05,22,37,-0.0012219548,,,,
1138,,,,,22,38,0.0009099841,NONE_STR,22,38,0.00010675192,22,38,-0.0008032322,,,,
1139,,,,,22,39,0.0014243126,NONE_STR,22,39,5.3226948e-05,22,39,-0.0013710856,,,,
1140,,,,,22,40,0.0015037656,NONE_STR,22,40,0.00013959408,22,40,-0.0013641715,,,,
1141,,,,,22,41,0.0015314817,NONE_STR,22,41,9.6321106e-05,22,41,-0.0014351606,,,,
